Team,Table,Query Type,Question,Query
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of active Onescore customers in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'screen_view') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onecard customers who installed the application between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onescore customers who installed the application between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onecard customers who installed the application between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onescore customers who installed the application between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onecard customers who installed the application in last n days on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onescore customers who installed the application in last n days on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onecard customers who installed the application in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onescore customers who installed the application in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'first_open') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onecard customers who uninstalled the application between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onescore customers who uninstalled the application between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onecard customers who uninstalled the application between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onescore customers who uninstalled the application between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onecard customers who uninstalled the application in last n days on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,weekwise count of Onescore customers who uninstalled the application in last n days on Android phone with app version 3.2.0,"SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onecard customers who uninstalled the application in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,"weekwise count of Onescore customers who uninstalled the application in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_TRUNC('WEEK', event_timestamp) AS week, COUNT(DISTINCT boe.customer_no) AS number_of_customers FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'app_remove') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY DATE_TRUNC('WEEK', event_timestamp) ORDER BY week"
onboarding,bigquery_onecard_events,Aggregation,days since the customer 1234567890987654321 last clicked on the event Event_Name on Android phone with app version 3.2.0,"SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,days since the customer 1234567890987654321 last clicked on the event Event_Name on Android phone with app version 3.2.0,"SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,"days since the customer 1234567890987654321 last clicked on the event Event_Name on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,"days since the customer 1234567890987654321 last clicked on the event Event_Name on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,days since the customer 1234567890987654321 last clicked on the event Event_Name on Android phone with app version 3.2.0,"SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,days since the customer 1234567890987654321 last clicked on the event Event_Name on Android phone with app version 3.2.0,"SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,"days since the customer 1234567890987654321 last clicked on the event Event_Name on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onecard') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,"days since the customer 1234567890987654321 last clicked on the event Event_Name on Samsung phone, model CX302 with app version 3.2.0","SELECT DATE_DIFF('DAY', last_click_date, CURRENT_DATE) AS days_since_last_event_click FROM (SELECT boe.customer_no, MAX(DATE(boe.event_timestamp)) AS last_click_date FROM bigquery_onecard_events boe WHERE (boe.customer_no = 1234567890987654321) AND (LOWER(boe.app_name) = 'onescore') AND (boe.event_name = 'Event_Name') AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no)"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Android phone with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Android phone with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"user ids of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT customer_no FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"count of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"count of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Android phone with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"count of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"count of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 between 2024-05-18 and 2024-07-07 on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE('2024-05-18') AND DATE('2024-07-07')) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"count of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Android phone with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"count of Onescore customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Android phone with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onescore') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.platform) = 'android') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
onboarding,bigquery_onecard_events,Aggregation,"count of Onecard customers who clicked on all of the events Event_Name1, Event_Name2, Event_Name3 in last n days on Samsung phone, model CX302 with app version 3.2.0","SELECT COUNT(customer_no) AS number_of_customers FROM (SELECT boe.customer_no, COUNT(DISTINCT event_name) AS number_of_events_clicked FROM bigquery_onecard_events boe WHERE (LOWER(boe.app_name) = 'onecard') AND (boe.event_name IN ('Event_Name1', 'Event_Name2', 'Event_Name3')) AND (DATE(boe.event_timestamp) BETWEEN DATE_ADD('DAY', -n, CURRENT_DATE) AND CURRENT_DATE ) AND (LOWER(boe.mobile_brand) = 'samsung') AND (boe.mobile_brand = 'CX302') AND boe.app_version = '3.2.0' GROUP BY boe.customer_no) WHERE number_of_events_clicked = 3"
